,S,U1,U2,U3,U4,W1,W2,W3,W4,R
0,6.999625055536464,5.963033144685534e-05,5.9630382126388275e-05,5.963035678660747e-05,5.963033989341956e-05,3.069518519131783e-05,3.069513805216205e-05,3.069516162171752e-05,3.069517733477287e-05,1.3642391081610473e-05
1,6.999096657309703,0.00011333118818548918,0.0001133320406333618,0.00011333161440830797,0.00011333133025853869,0.00010125363410127278,0.00010125301165392238,0.00010125332287595301,0.0001012535303583358,4.500301782249203e-05
2,6.99751338484454,0.0003143508414375513,0.0003143591226187999,0.0003143549819935313,0.00031435222159081596,0.0002765685200025637,0.0002765638548577994,0.00027656618738304317,0.00027656774242451284,0.00012293168315155982
3,6.992665466315453,0.000953249719932872,0.0009533267993096868,0.0009532882586596529,0.0009532625653514892,0.0007923063915814851,0.0007922683953411488,0.0007922873922079591,0.0007923000573989101,0.0003522441047642043
4,6.977377308395072,0.0029962375715328403,0.0029969752417782344,0.0029966063786639433,0.002996360483582715,0.002393119664259899,0.0023927673580869673,0.0023929434750767408,0.002393060904025948,0.0010646205279205298
5,6.929034660697717,0.009470738761922632,0.009477939111888725,0.009474338088813445,0.00947193781381929,0.007439910219437041,0.007436451595008085,0.007438179809503034,0.0074393324954692055,0.003316511406421978
6,6.7801898515667425,0.029254248892108724,0.029323302667315997,0.029288750645651212,0.02926572788714658,0.023093525640947882,0.02306017916216134,0.02307681961752416,0.02308792954283703,0.01035966437756445
7,6.35483473197628,0.0845811149513346,0.08519140448256335,0.08488560030008026,0.08468204834752771,0.06872487455717263,0.06843468070627365,0.06857890947515405,0.06867548665609009,0.031411148547524054
8,5.329996144768708,0.21131019287785774,0.21575697669298916,0.2135206222456992,0.21203634412867328,0.1831749247118166,0.18119095640592692,0.18216565078161792,0.18282348293333656,0.08802470445337529
9,3.5619566982878217,0.4059457935476342,0.4286683114263816,0.4171566705501581,0.40956936750243195,0.3947568796176063,0.3862230602528883,0.39028498731615735,0.3930780806047286,0.21236015089419202
10,1.7199181805830466,0.5599872997056153,0.631953329704152,0.5951130209469734,0.5711586557360685,0.6344801555883095,0.6167352860970501,0.6243940330799174,0.6299152945367582,0.41634474402210875
11,0.6173571672659569,0.5965919390866412,0.7409681523696432,0.6663421886030464,0.6188154938913403,0.7788390658955038,0.7696880271572637,0.7705661266203028,0.7721403240837889,0.668691515026513
12,0.18959937205483512,0.563682739276311,0.7720897327195257,0.6638422930514298,0.5966128252400935,0.8120860289430313,0.8431921645256342,0.8207012725108478,0.8072730010403004,0.9309205706379912
13,0.057743955486783446,0.5122563536495341,0.7583026555451438,0.6306677166629452,0.5533541806005337,0.7939182854036562,0.8849181539087314,0.8297474010194607,0.7953118892629284,1.1837794084602835
14,0.019558843772455196,0.45785047631031556,0.7165314183081315,0.5831671866408173,0.5041282792666378,0.767473738151393,0.9210603570189732,0.832891769305429,0.777765570121765,1.4195723611040827
15,0.008156589509794119,0.4035287799494705,0.6574596279859832,0.5277153462259332,0.45218722691196866,0.7480562138300011,0.9587241602511763,0.8412595423559647,0.768431466184778,1.63448104679493
16,0.00455860504271597,0.3504353696565527,0.5888118195427514,0.46823518963767286,0.399060619734919,0.7381522086746946,0.9989555654706974,0.8563710806842095,0.7689395444532068,1.8264799971025802
17,0.003438261335556592,0.29947908770693493,0.5158619296026963,0.40750645244995265,0.3460970075493486,0.736489870547416,1.0415098296108083,0.8772408261345666,0.777614578499184,1.994762156563536
18,0.003222286399336329,0.25141859900967656,0.4421833757305037,0.3475588621752509,0.2944955651276819,0.7411630435561241,1.0857688393087463,0.9024332658223319,0.7923513098906936,2.139404852979655
